�û�ID,�û��ͻ�,����,��ծ��,������,��������
90921,0,89,14,,0
92609,0,89,0,,0
93021,0,89,3,,0
94877,0,89,68,,
96395,0,89,12,,0
99340,0,89,2166,,0
99922,0,89,564,,0
100320,0,89,5,,0
100486,0,89,102,,0
101496,0,89,11,,0
101606,0,89,14,,
101747,0,89,22,,0
103001,0,89,0,,0
105764,0,89,612,,0
106536,0,89,0,,0
107702,0,89,659,,
111003,0,89,0,,0
112661,0,89,0,,0
114680,0,89,4,,
118292,0,89,45,,0
120527,0,89,0,,0
121773,0,89,1,,
122264,0,89,344,,0
122406,0,89,4,,
124583,0,89,2,,0
127714,0,89,12,,0
128195,0,89,4,,0
129034,0,89,9,,0
129980,0,89,675,,0
132022,0,89,4,,0
132832,0,89,591,,0
133599,0,89,1458,,
137553,0,89,2852,,0
138308,0,89,10,,
139003,0,89,13,,0
139287,0,89,0,,
139691,0,89,1,,0
141217,0,89,0,,
141802,0,89,3,,0
142468,0,89,47,,
144176,0,89,1097,,
145449,0,89,1451,,
147056,0,89,9,,0
121788,0,88,0.316507747,16779,0
69442,0,88,0.003239935,16666,0
8367,0,88,0.181062995,13000,1
103520,0,88,0.000479962,12500,1
112181,0,88,0.026164486,12000,1
52610,0,88,0.000257136,11666,0
101750,1,88,0.13655814,10749,0
77897,0,88,0.099609561,10500,0
84329,0,88,0.002190268,10500,0
100896,0,88,0.006951719,10500,0
66521,0,88,0.074635683,10155,0
147526,0,88,0.0018,9999,0
57477,0,88,0.004333804,9921,0
137264,0,88,0.001945924,9763,0
71933,0,88,0.002504174,9583,1
51000,1,88,0,9500,0
131333,0,88,0,9433,0
1567,0,88,0,9265,0
58961,0,88,0.551187365,8800,0
22707,0,88,0.005591692,8762,0
88077,0,88,0.265058795,8333,0
103293,1,88,0.011159107,8333,0
124185,0,88,0.01617321,7666,0
73157,0,88,0.031062525,7500,0
110345,0,88,0,7409,0
12373,0,88,0.009669073,7342,0
136948,0,88,0.036264485,7334,1
22734,1,88,0.328722093,7300,0
116751,0,88,0.074647309,7300,1
16709,0,88,0.042045768,7253,0
100973,0,88,0.000705716,7084,0
81908,0,88,0.002571061,7000,0
115716,0,88,0.002285388,7000,0
132348,0,88,0.113555206,7000,0
144727,0,88,0.001974484,6583,0
147092,0,88,0.851880159,6541,0
129807,0,88,0.010136692,6510,0
54774,0,88,0.307644978,6500,1
2723,0,88,0.301671614,6400,1
138467,0,88,0.133564888,6333,0
100409,0,88,0.242201248,6250,0
137021,0,88,0.000799872,6250,0
20363,0,88,0.000818465,6108,0
104629,0,88,0.001833028,6000,1
112030,0,88,0.04065989,6000,1
112721,0,88,0.002332945,6000,0
87356,0,88,0.12582223,5928,0
63428,0,88,0.001030751,5820,0
29827,0,88,0.004531985,5736,0
73628,0,88,0.302578495,5700,0
75010,0,88,0.31258967,5575,0
108126,0,88,0.062522458,5565,0
4609,0,88,0.310125432,5500,0
43936,0,88,0.295400836,5500,0
108359,0,88,0.375931649,5500,0
62231,0,88,0.342872867,5450,0
130420,0,88,0.076738609,5420,0
55315,0,88,0.005606429,5350,0
18085,0,88,0.00056243,5333,0
114278,0,88,0.27130762,5314,0
120074,0,88,0.120729814,5151,0
115268,0,88,0.223898139,5104,0
148224,0,88,0,5038,0
8277,0,88,0.00279944,5000,0
29167,0,88,0.088382324,5000,0
73170,0,88,0.014197161,5000,0
83028,0,88,0.0009998,5000,0
113015,0,88,0.00959808,5000,0
133364,0,88,0.49870026,5000,0
53429,0,88,0.240386551,4966,1
24900,0,88,0.554316984,4933,0
126462,0,88,0.002737418,4748,0
46072,0,88,0.002739149,4745,0
144132,0,88,0.208032299,4705,1
25991,0,88,0.002765369,4700,0
67419,0,88,0.0061689,4700,0
20756,0,88,0.339503484,4591,0
76531,0,88,0.219240838,4583,0
57373,0,88,0.011042403,4527,1
23196,0,88,0.008442568,4500,0
89213,0,88,0.073352954,4416,1
43130,0,88,0.075331318,4300,1
27668,0,88,0.058397571,4280,0
44522,0,88,0.007495901,4268,0
11050,0,88,0.017614854,4200,1
27812,0,88,0.125446322,4200,0
32835,0,88,0.001919386,4167,0
126333,0,88,0.303262956,4167,0
83144,0,88,0.010799136,4166,0
70895,0,88,0.000963623,4150,0
121558,0,88,0,4100,0
93589,0,88,0.357622482,4020,2
6358,0,88,0.188702824,4000,0
25900,0,88,0.001749563,4000,0
48540,0,88,0.448887778,4000,0
74076,0,88,0.170707323,4000,0
79845,0,88,0.007248188,4000,0
107894,0,88,0.391402149,4000,0
114509,0,88,0.011497126,4000,0
120774,0,88,0.001499625,4000,0
141222,0,88,0.001749563,4000,0
129872,0,88,0.080040272,3972,0
3576,0,88,0.300206505,3873,0
108298,0,88,0,3811,0
9633,0,88,0.094975007,3800,0
118289,0,88,0.009471192,3800,0
54915,0,88,0.000792812,3783,0
126171,0,88,0.100188527,3712,0
78151,0,88,0,3649,0
44043,0,88,0.74766098,3633,0
118675,0,88,0,3627,0
35693,0,88,0.385868065,3622,0
119219,0,88,0,3600,0
146168,0,88,0.005554013,3600,1
56774,0,88,0.333705357,3583,0
103374,0,88,0,3574,0
97018,0,88,0.003088153,3561,0
15503,0,88,0.003998857,3500,0
29064,0,88,0.001999429,3500,0
33696,0,88,0.002856327,3500,0
58754,0,88,0.011996572,3500,0
91822,0,88,1.017423593,3500,0
133666,0,88,0.002285061,3500,0
10109,0,88,0.00715103,3495,0
94044,1,88,2.190669371,3450,0
145647,0,88,0.006151142,3413,0
147763,0,88,0.025739645,3379,0
136320,0,88,2.049475262,3334,0
2039,0,88,0,3333,0
109365,0,88,0.001802885,3327,0
49957,0,88,0.004847016,3300,0
88260,0,88,0.004995317,3202,0
17751,0,88,0.002499219,3200,0
1625,0,88,0.004481434,3123,0
71307,0,88,0.258303773,3100,0
51967,0,88,0.181458265,3030,0
2969,0,88,0.811062979,3000,0
3242,0,88,0.459180273,3000,0
15158,0,88,0,3000,0
27256,0,88,0.192935688,3000,0
52880,0,88,0.006331223,3000,0
86458,0,88,0.001999334,3000,0
97372,0,88,0.343552149,3000,0
125801,0,88,0.003332223,3000,0
127164,0,88,0.152615795,3000,0
8717,0,88,0.229787234,2819,0
44873,0,88,1.193859336,2800,0
142340,0,88,0.458424508,2741,0
21128,0,88,0.000761325,2626,0
29377,0,88,1.526031624,2592,0
3987,0,88,0,2550,0
48624,0,88,0.019888624,2513,0
37949,0,88,0.001598721,2501,0
10785,0,88,0.00119952,2500,0
60361,0,88,0.006797281,2500,0
69619,0,88,0.098360656,2500,0
78966,1,88,0,2500,0
103867,0,88,0.238304678,2500,0
118522,0,88,0.280287885,2500,0
132801,0,88,0.00279888,2500,1
111575,0,88,0.024174053,2481,0
140028,0,88,0,2468,0
86466,0,88,0.012239902,2450,0
145605,0,88,0.003331945,2400,0
40856,0,88,0.002977456,2350,0
135473,0,88,0.017015707,2291,0
127765,0,88,0.003294118,2124,0
32479,0,88,0.001427891,2100,1
132189,0,88,0.005755396,2084,0
36351,0,88,0.065259117,2083,0
6178,0,88,0.004497751,2000,0
85117,0,88,0.006496752,2000,0
114875,0,88,0.412793603,2000,0
125130,0,88,0.011788826,1950,0
134369,0,88,0.007890584,1900,0
107050,0,88,0.290271132,1880,0
138747,0,88,0.266518601,1800,0
26209,0,88,0.040564374,1700,0
140927,0,88,0.00959808,1666,0
43879,0,88,0.001893939,1583,0
58204,0,88,0.057992565,1344,0
118377,0,88,3.077448747,1316,0
141628,0,88,0.300155521,1285,0
80362,0,88,0.003330558,1200,0
85705,0,88,0.022481266,1200,0
37168,0,88,0.151898734,631,0
117482,0,88,2.567387687,600,0
24621,0,88,1.516746411,417,0
14763,0,88,2.279373368,382,0
79667,0,88,0.168776371,236,0
46329,0,88,0.01980198,201,0
95744,0,88,0,197,0
127312,0,88,1373,0,0
1222,0,88,6,,
2041,0,88,10,,
3275,0,88,4,,0
3826,0,88,3,,0
4068,0,88,40,,0
4986,0,88,29,,0
5340,0,88,1252,,0
7409,0,88,29,,
8112,0,88,3,,0
8780,0,88,622,,0
8967,0,88,0,,
9694,0,88,325,,
10837,0,88,1803,,
14895,0,88,19,,0
14903,0,88,43,,
15091,0,88,686,,0
16787,0,88,22,,0
16926,0,88,21,,
19771,0,88,347,,
21430,0,88,664,,0
22910,0,88,2,,0
24359,0,88,0,,0
25499,0,88,0,,
26044,0,88,0,,
26263,0,88,11,,0
26774,0,88,19,,0
28711,0,88,1100,,
30413,0,88,13,,0
33440,0,88,6,,
34420,0,88,32,,
37078,0,88,4,,0
37634,0,88,59,,
38956,0,88,11,,
39367,0,88,61,,0
42042,0,88,0,,0
42432,0,88,11,,
43459,0,88,35,,
44115,0,88,342,,
44601,0,88,1723,,
45160,0,88,10,,0
45866,0,88,5775,,0
46738,0,88,26,,0
46870,0,88,0,,
47450,0,88,51,,0
49124,0,88,0,,0
49304,0,88,532,,0
50642,0,88,0,,0
51195,0,88,3095,,0
51324,0,88,19,,
51886,0,88,35,,
51906,0,88,32,,0
52830,0,88,7,,
53571,0,88,176,,0
54629,0,88,0,,
54860,0,88,5271,,0
55031,0,88,119,,0
55978,0,88,19,,
58104,0,88,2,,
58230,0,88,29,,0
61542,0,88,0,,0
65291,0,88,38,,0
65991,0,88,0,,
67675,0,88,2,,0
72043,0,88,195,,0
72733,1,88,3,,0
75244,0,88,25,,
75435,0,88,14,,0
76567,0,88,0,,
78042,0,88,23,,
82220,0,88,5,,
88046,0,88,332,,0
90427,0,88,4,,
91168,0,88,128,,0
92463,0,88,23,,
95314,0,88,27,,
96789,0,88,2,,0
96867,0,88,3,,0
96986,0,88,15,,0
97539,0,88,0,,
97702,0,88,15,,
97749,0,88,2449,,0
100867,0,88,8,,0
101238,0,88,150,,0
104445,0,88,692,,
106232,0,88,353,,0
107302,0,88,0,,
109650,0,88,330,,0
109771,0,88,0,,0
110559,0,88,1913,,
111450,0,88,0,,0
111529,0,88,47,,
112371,0,88,52,,
113940,0,88,782,,1
114221,0,88,26,,
115319,0,88,0,,
116619,0,88,0,,
120570,0,88,15,,0
121299,0,88,41,,0
122937,0,88,603,,0
123959,0,88,5,,0
124867,0,88,389,,0
125237,0,88,5,,0
125751,0,88,0,,0
127137,0,88,2,,
127768,0,88,11,,
132277,0,88,31,,0
133432,0,88,12,,0
134314,0,88,4,,0
134317,0,88,10,,0
134748,0,88,1393,,0
135926,1,88,822,,0
137177,0,88,272,,0
140880,0,88,17,,0
141031,0,88,36,,
142690,0,88,128,,0
143346,0,88,1657,,0
144890,0,88,442,,0
146885,0,88,15,,0
147892,0,88,0,,0
148838,0,88,758,,0
116773,0,87,0.019102896,97000,0
118787,0,87,0,22745,0
42073,0,87,0.000849958,20000,0
77000,0,87,0,12500,0
91761,0,87,0.008399328,12500,1
3702,0,87,0.164475902,11867,0
60340,0,87,0.002475955,10500,0
63334,0,87,0.001904581,10500,0
98396,0,87,0.002761642,10500,0
135223,0,87,0.08503952,10500,0
143421,0,87,0.0029521,10500,0
148479,0,87,0.006380345,10500,0
55429,0,87,0.00372315,10474,0
69553,0,87,0.002587322,10048,0
21227,0,87,0.146420935,9820,1
132160,0,87,0.004989695,9218,0
76876,0,87,0.000326335,9192,0
20611,0,87,0.465692157,9166,3
98688,0,87,0.674572724,8600,1
35464,0,87,0.001799856,8333,0
109631,0,87,0.733861291,8333,0
83523,0,87,0.483716944,8167,1
52606,0,87,0,8078,0
35952,0,87,0.260467442,8000,1
71694,0,87,0.098987627,8000,0
103859,0,87,0.278215223,8000,1
19557,0,87,0.00117724,7644,1
21473,0,87,0.094654046,7500,0
137356,0,87,0.003470368,7491,0
35861,0,87,0.002147363,7450,0
76538,0,87,0.07436794,7435,0
114488,0,87,0.002989943,7357,0
147594,1,87,1.466539717,7351,1
83697,0,87,0.002360128,7202,0
113437,0,87,0.011942786,7200,1
107557,0,87,0,7143,0
2232,0,87,0.051716769,7018,0
60297,0,87,0.017283245,7000,0
73865,0,87,0.15497786,7000,0
135525,0,87,0.003428082,7000,1
1088,0,87,0.067381539,6900,1
33384,0,87,0.059991306,6900,0
92647,0,87,0.177004096,6835,0
53805,0,87,0.13269514,6789,0
118947,0,87,0.541697526,6750,0
110836,0,87,0.176680018,6740,0
115150,0,87,0.266929253,6600,0
1496,0,87,0.01910828,6436,0
71691,0,87,0,6358,0
2208,0,87,0.103343465,6250,0
19994,1,87,0.490961446,6250,0
75567,0,87,0.00368,6249,0
71653,0,87,0.006127056,6201,0
84593,0,87,0.706337687,6200,1
20007,0,87,0.291715092,6022,0
16729,0,87,0.004165972,6000,0
23185,0,87,0.086652225,6000,0
27881,0,87,0.217963673,6000,0
94539,0,87,0.083152808,6000,0
103982,0,87,0.055324113,6000,1
130986,0,87,0.002499583,6000,0
140321,0,87,0.122479587,6000,0
146767,0,87,0.180136644,6000,0
29903,0,87,0.002699055,5927,0
25453,0,87,0.334851936,5706,1
143706,0,87,0.003362237,5650,0
98217,0,87,0.076677316,5633,1
45335,0,87,0.741394846,5548,0
128005,0,87,0.001084403,5532,0
64274,0,87,0.107071442,5500,0
133968,0,87,0.00036357,5500,0
126115,0,87,0.040243677,5416,0
83658,0,87,0.004811251,5403,0
5133,0,87,0.002777263,5400,0
65208,0,87,0.00505997,5335,0
126927,0,87,0,5299,0
26063,0,87,0.66914003,5255,0
337,0,87,0.001534331,5213,0
109762,0,87,0.336410848,5198,2
149306,0,87,0.010257403,5166,0
125598,0,87,0.000195046,5126,0
12327,0,87,0.310223267,5105,0
63180,0,87,0.000995421,5022,0
26445,0,87,0.084979054,5012,0
18949,0,87,0.521095781,5000,0
41085,0,87,0.24095181,5000,0
60787,0,87,3.370925815,5000,0
101997,0,87,0.149570086,5000,1
111692,0,87,0.029194161,5000,0
112689,1,87,0.0109978,5000,1
41474,0,87,0.007993441,4878,0
74660,0,87,0.007401316,4863,1
6390,0,87,0.558007566,4757,0
32741,0,87,0.355961332,4654,1
149171,0,87,0.003272251,4583,0
62837,0,87,0.214348592,4543,0
126376,0,87,0.005554321,4500,0
10177,0,87,0.077027948,4400,0
32296,0,87,0.001627528,4300,0
109752,0,87,0.008468596,4250,0
33959,0,87,0.097831212,4241,0
10616,0,87,0.219414265,4233,0
56921,0,87,0.291096712,4166,1
119293,0,87,0.001443001,4157,0
109582,0,87,0.366868198,4134,0
48532,0,87,0.007559132,4100,0
98226,0,87,0.189465984,4100,0
138939,0,87,0.211168008,4100,0
40649,0,87,0.019047619,4094,0
15519,0,87,0.001958864,4083,0
15198,0,87,0.484378905,4000,0
54327,0,87,0.000749813,4000,0
69951,0,87,0.593101725,4000,0
74236,0,87,0.368407898,4000,0
84495,0,87,0.0019995,4000,0
88963,0,87,0.012246938,4000,1
91310,0,87,0.003999,4000,0
134468,0,87,0.003499125,4000,0
131565,0,87,0.431789737,3994,0
144703,0,87,1.088182517,3900,0
93351,0,87,0.00231899,3880,0
40492,0,87,0.005412371,3879,0
81747,0,87,0.507234938,3800,0
121280,0,87,0.549973276,3741,0
59311,0,87,0.526074034,3700,0
109312,1,87,0.002464403,3651,0
39064,0,87,0.000833102,3600,0
136439,0,87,0.00416551,3600,0
130320,0,87,0.355747768,3583,0
67016,0,87,0.000856653,3501,0
54873,0,87,0.04798629,3500,0
85120,0,87,0.094830049,3500,0
68519,0,87,0.539345204,3481,1
120898,0,87,0.150249926,3400,0
91682,0,87,0,3394,0
138335,0,87,0.3885918,3365,0
40440,1,87,0.303748126,3334,0
26198,0,87,0.00509898,3333,0
111319,0,87,0.00239952,3333,0
140016,0,87,0.022195561,3333,1
24099,0,87,0.005452893,3300,0
69085,0,87,0.309603151,3300,0
19886,0,87,0.573054445,3250,0
77662,0,87,0.118355995,3235,0
149461,0,87,0,3228,0
132699,0,87,0.011075949,3159,0
73731,0,87,0.761073392,3092,0
34685,0,87,0.006480881,3085,0
115992,0,87,0.005216824,3066,0
45887,0,87,0.050649783,3000,0
53826,0,87,0.012995668,3000,0
61068,0,87,0.009330223,3000,0
78157,0,87,0.122625791,3000,0
105544,0,87,0.007997334,3000,0
85088,0,87,0.002399726,2916,0
13172,0,87,0.001040222,2883,0
12205,0,87,0.002428869,2881,0
77379,0,87,0.432451253,2871,0
49518,0,87,0.077598315,2847,0
8373,0,87,0.147698894,2802,0
46776,0,87,0.076401285,2800,0
19587,0,87,0.005089059,2750,0
125837,0,87,0.001099707,2727,0
36088,0,87,0.004072566,2700,0
118771,0,87,0.375786746,2700,0
80932,0,87,0.037912913,2663,0
139604,0,87,0.013808976,2606,0
92473,0,87,0.23704563,2585,0
111703,0,87,0,2545,0
76660,0,87,0.0019992,2500,0
95786,1,87,0.219112355,2500,0
115598,0,87,0.854267311,2483,0
50705,0,87,0.254553155,2360,0
8104,0,87,0.148972603,2335,0
118204,0,87,0.020425902,2300,0
76947,0,87,0.687639447,2240,0
9131,0,87,0.299863698,2200,0
94108,1,87,0.001817356,2200,0
3607,0,87,0.011423132,2100,0
38690,0,87,0.001439539,2083,0
102722,0,87,0.002399232,2083,0
10668,0,87,0.007778318,2056,0
130399,0,87,0.203631011,2037,0
37646,0,87,0.303633649,2008,0
40339,0,87,0.005497251,2000,0
86221,0,87,0,2000,0
105479,0,87,0.015492254,2000,0
114645,0,87,0.422788606,2000,0
119480,0,87,0.127436282,2000,0
121625,0,87,0.005497251,2000,0
138044,0,87,0.881398885,1972,0
44559,0,87,0.021041557,1900,0
113634,0,87,0.006312467,1900,0
1371,0,87,0.010723861,1864,1
135722,0,87,0.003791983,1845,0
623,0,87,0.571428571,1700,0
5618,0,87,0.006242197,1601,0
122696,0,87,0.003747658,1600,0
132630,0,87,0.796875,1535,0
29015,0,87,0.085993485,1534,0
137488,0,87,0.004660453,1501,0
52290,0,87,0.011325783,1500,0
47065,0,87,0.017349063,1440,0
21005,0,87,0.003117693,1282,0
128712,0,87,0.980849292,1200,0
122506,0,87,0.188531712,1150,0
149182,0,87,0.528610354,1100,0
75232,0,87,0.005994006,1000,0
59059,0,87,0.00265252,376,0
48463,0,87,21,0,1
95901,0,87,313,0,0
815,0,87,2,,
859,0,87,19,,0
1564,0,87,140,,0
3583,0,87,685,,0
3957,0,87,359,,0
4197,0,87,47,,0
4424,1,87,269,,
6713,0,87,122,,0
7446,0,87,6,,0
7610,0,87,3246,,
8069,0,87,24,,
9007,0,87,78,,
9935,0,87,740,,0
11648,0,87,13,,0
12023,0,87,3,,
14032,0,87,0,,0
15456,0,87,238,,0
17486,0,87,696,,0
17524,0,87,27,,
18818,0,87,3,,0
20694,0,87,36,,0
21385,0,87,12,,
23361,0,87,1373,,0
23808,0,87,22,,0
24287,0,87,373,,0
26946,0,87,0,,1
27015,0,87,1386,,
27369,0,87,45,,
29843,0,87,0,,
30173,0,87,0,,
30181,0,87,0,,
31715,0,87,29,,
31781,0,87,1591,,0
31843,0,87,4,,
32907,0,87,708,,
33301,0,87,1044,,0
34253,0,87,26,,0
34606,0,87,1178,,0
34740,0,87,2,,
37002,0,87,11,,0
37109,0,87,8648,,0
37300,0,87,0,,0
37605,0,87,160,,0
39193,0,87,1525,,0
43074,0,87,10,,0
44225,0,87,12,,0
44249,0,87,24,,0
44332,0,87,0,,0
45154,0,87,0,,0
45188,0,87,1,,0
46891,0,87,16,,0
47729,0,87,47,,0
48091,0,87,5,,
48272,0,87,25,,
50495,0,87,8,,0
50594,0,87,2,,0
52829,0,87,0,,0
52892,0,87,10,,0
54689,0,87,7,,0
56340,0,87,49,,0
56386,0,87,10,,
57748,0,87,58,,0
59070,0,87,0,,0
60062,0,87,810,,
60853,0,87,22,,0
61694,0,87,99,,
63380,0,87,119,,0
63576,0,87,43,,0
64886,0,87,0,,0
65693,0,87,23,,0
66945,0,87,1194,,
71846,0,87,13,,0
72901,0,87,79,,
73513,0,87,6,,0
73743,0,87,4,,
73956,0,87,19,,0
74762,0,87,2453,,1
75242,0,87,109,,0
76167,0,87,13,,
77211,0,87,100,,
78317,0,87,15,,0
78323,0,87,0,,0
78682,0,87,828,,0
80216,0,87,4,,
80768,0,87,0,,
80951,0,87,0,,
82693,0,87,23,,
83467,0,87,376,,
83540,0,87,620,,0
83696,0,87,1,,0
88266,0,87,5,,0
89901,0,87,2,,0
90469,0,87,3,,0
90481,0,87,109,,0
91702,0,87,809,,0
99404,0,87,43,,
100721,0,87,754,,0
100916,0,87,21,,
100939,0,87,0,,0
102119,0,87,15,,0
102466,0,87,26,,
103645,0,87,14,,0
105210,0,87,6,,0
106479,0,87,1,,0
110470,0,87,23,,0
110655,0,87,1,,
111059,0,87,40,,0
113956,0,87,26,,0
114609,0,87,0,,
115363,0,87,29,,
117628,0,87,12,,
118421,0,87,183,,0
118702,0,87,5,,
119199,0,87,158,,
120242,0,87,14,,0
121206,0,87,36,,0
121428,0,87,47,,0
122517,0,87,47,,0
122832,0,87,2,,0
126300,0,87,0,,
126609,0,87,101,,
127302,0,87,597,,1
127554,0,87,8,,0
127616,0,87,2,,
129207,0,87,0,,0
129278,0,87,49,,0
131292,0,87,17,,0
131627,0,87,1,,0
131761,0,87,20,,0
132226,0,87,0,,0
133591,0,87,864,,0
133883,0,87,64,,0
134216,0,87,351,,0
137881,0,87,239,,0
139167,0,87,1,,0
139407,0,87,19,,1
139931,0,87,15,,
143416,0,87,60,,
144641,0,87,39,,0
146228,0,87,14,,0
146656,0,87,27,,
147351,0,87,53,,0
147597,0,87,2,,0
147677,0,87,54,,0
148447,0,87,755,,0
148707,0,87,63,,0
28270,0,86,0.000383327,60000,0
57284,0,86,0.019932669,30000,0
7314,0,86,0.002639894,25000,0
118792,0,86,0.187339681,23000,0
28287,0,86,0.000761171,22333,0
102239,0,86,0.03539127,17800,0
103273,0,86,0.003977349,14833,0
35626,0,86,0.099192065,12500,1
13457,0,86,0.000162588,12300,0
49354,0,86,0.140441778,11000,0
5497,0,86,0.00390439,10500,0
15341,0,86,0.000761832,10500,0
22310,0,86,0,10500,0
22506,0,86,0.009618132,10500,0
76379,0,86,0.045329016,10500,0
93510,0,86,0.259403866,10500,1
94437,0,86,0,10500,0
124439,0,86,0.001428435,10500,0
135202,0,86,0.002475955,10500,0
140207,0,86,0.007713551,10500,0
149317,0,86,0.372155033,10500,0
143981,0,86,0.095283742,10431,0
11444,0,86,0.005962685,10397,0
6039,0,86,0.09001938,10319,0
115394,0,86,0.134560206,10106,0
33790,0,86,0.000199442,10027,0
6613,0,86,0.323767623,10000,0
75629,0,86,0.00209979,10000,0
143274,0,86,0.03079692,10000,1
87325,0,86,0.000633312,9473,0
56182,0,86,0.001941957,9268,0
62380,0,86,0.026330408,9000,0
90055,0,86,0.245306077,9000,0
144870,0,86,0.151205422,9000,1
113383,0,86,0.067605954,8800,0
31339,0,86,0.001439885,8333,0
31582,0,86,0.003959683,8333,1
36139,0,86,0.313534917,8333,0
37836,0,86,0.356131509,8333,0
85848,0,86,0.145788337,8333,1
53115,0,86,0.003124609,8000,0
75509,0,86,0.820897388,8000,0
102686,1,86,0.406467096,7916,1
104200,0,86,0.001914731,7833,0
119283,0,86,0.00245605,7735,0
22844,0,86,0.482164012,7596,1
34934,0,86,0.004766949,7551,0
93023,0,86,0,7500,0
129982,0,86,0.002932942,7500,1
52469,0,86,0.09255506,7400,1
106194,0,86,0.012548263,7251,0
48739,0,86,0.161908702,7250,1
32870,0,86,0.081516456,7200,0
103184,0,86,0.004741319,7170,0
92740,0,86,0.002427878,7001,0
6645,0,86,0.182259677,7000,0
7740,0,86,0.00742751,7000,0
36348,0,86,0.004427939,7000,0
38375,0,86,0.249392944,7000,0
79459,0,86,0,7000,0
109999,0,86,0.248107413,7000,1
145950,0,86,0.014997857,7000,0
108456,0,86,0.250875657,6851,0
62180,0,86,0.377885605,6800,1
120799,0,86,0.247379455,6677,0
26355,0,86,0.451927404,6666,1
116870,0,86,0.003149843,6666,0
50818,0,86,0.012688822,6619,1
126168,0,86,0.01631595,6557,0
45819,0,86,0,6500,0
14157,0,86,0.017758047,6306,0
132207,0,86,0.119467607,6235,1
16163,0,86,0.494457831,6224,0
131226,0,86,0.159974198,6200,1
41453,0,86,0.00762987,6159,0
89167,0,86,0.003573169,6156,1
127248,0,86,0.681952663,6083,0
27248,0,86,0.002636783,6067,0
40270,0,86,0.002166306,6000,1
85808,0,86,0.287952008,6000,0
100717,0,86,0.01349775,6000,0
127294,0,86,0.001349528,5927,0
23571,0,86,0.000170039,5880,0
80621,0,86,0.00874036,5834,1
98563,0,86,0.115358245,5833,0
146378,0,86,0.000342818,5833,0
112279,0,86,0.157775057,5716,0
12884,0,86,0.015705872,5602,0
35963,0,86,0.004180298,5501,0
1531,0,86,0.141974187,5500,0
78430,0,86,0.241774223,5500,1
40353,0,86,0.00092302,5416,0
46918,0,86,0.144729555,5416,0
70814,0,86,0.248846225,5416,0
92052,0,86,0.140299059,5416,0
14496,0,86,0.81651546,5400,0
2007,0,86,0.003763643,5313,0
144006,0,86,0.076589323,5300,0
108255,0,86,0.003498542,5144,0
95976,0,86,0.178614098,5021,1
122876,0,86,0.413434626,5001,0
139781,0,86,0.0029988,5001,0
149763,0,86,0.220311875,5001,1
29327,1,86,0.082983403,5000,0
37739,0,86,1.054189162,5000,0
53210,0,86,0.137372525,5000,0
59712,0,86,0.00679864,5000,0
66722,0,86,0.013597281,5000,0
69144,0,86,0.00019996,5000,0
99802,0,86,0,5000,0
116447,0,86,0.00679864,5000,0
139487,0,86,0.01019796,5000,0
63470,0,86,0.037951438,4900,1
63090,0,86,0.056446574,4800,1
129429,0,86,0.004254414,4700,1
65436,1,86,0.13221205,4696,0
16559,0,86,0.156631669,4666,0
30229,0,86,0.252279635,4605,0
116148,0,86,0.389834206,4583,0
146365,0,86,0.052792321,4583,0
79144,0,86,0.00681169,4550,0
47981,0,86,0.009553433,4500,0
130287,0,86,0.016440791,4500,0
94565,0,86,0.085700869,4258,0
126665,0,86,0.002368546,4221,0
23729,0,86,0.172830725,4217,0
4447,0,86,0.357552581,4183,0
80343,0,86,0.160611855,4183,0
142414,0,86,0.230953522,4173,0
53297,0,86,0,4166,0
69498,0,86,0.063834893,4166,0
59614,0,86,0.03172681,4128,1
26173,0,86,0.364385614,4003,0
21320,0,86,0.008497876,4000,0
30685,0,86,0.003249188,4000,0
73473,0,86,0.000249938,4000,0
104594,0,86,0.001499625,4000,0
21924,0,86,0.005797832,3966,0
76518,0,86,0.607441154,3950,1
46227,0,86,0.004357857,3900,0
25691,0,86,0.04525585,3888,0
84941,0,86,0.265715795,3785,0
112059,0,86,0.544926004,3783,0
5022,0,86,0.006398294,3750,1
21520,0,86,0.39456145,3750,1
149685,0,86,0.003732338,3750,0
28387,0,86,0.433936774,3700,1
142846,0,86,0,3675,0
15589,0,86,0.206210842,3670,0
101551,0,86,0.020998091,3666,0
47614,0,86,0.012383049,3633,0
68119,0,86,0.123094297,3541,0
47222,0,86,0,3505,0
127185,0,86,0.005998286,3500,0
140592,0,86,0.017137961,3500,0
133205,0,86,0.08950529,3496,1
87487,0,86,0.002023706,3458,0
57796,0,86,0.094224037,3427,0
19338,0,86,0.006432749,3419,0
139397,0,86,0.43342113,3416,0
41342,0,86,1.109278351,3394,0
2873,0,86,0.598583235,3387,1
29463,0,86,0.193461308,3333,0
64873,0,86,0.002112889,3312,0
141617,0,86,0.119054832,3300,0
101529,0,86,0,3250,0
91143,0,86,0.053320861,3206,0
24532,0,86,0.408255401,3100,0
43770,0,86,0.295469687,3001,1
59121,0,86,0.351432378,3001,0
148404,0,86,0.170219853,3001,0
7787,0,86,0.006664445,3000,0
17146,0,86,0.007997334,3000,0
27040,0,86,0.009663446,3000,1
33486,0,86,0.003332223,3000,0
42556,0,86,0.001332889,3000,0
85115,0,86,0.102965678,3000,0
87746,0,86,0.014661779,3000,0
111474,0,86,0.259246918,3000,0
118680,0,86,0.106297901,3000,0
